	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
0	1.6799145	-0.7676054	-0.4576277	0.47419593	-1.3791493	0.6117778	-1.0846269	0.73783755	1.0879548	-1.8609085	-0.30014098	-0.47750512	0.5367055	-0.5715484	-0.016314134	1.5006295	-0.36545038	-1.9911062	-0.3947902	-0.653974	0.13809323	-0.36995456	-2.1691453	1.0789677	0.38462502	0.9571241	2.3407679	0.62181544	-0.2126965	-1.2685541	0.996174	0.20475185	1.5306398	1.5291976	0.2862544	-0.9857761	-1.4500304	1.3684338	0.49663812	-1.507494	-0.4729042	-0.60635066	-0.15948611	-0.8461337	-0.8782445	-2.5422945	0.30398053	1.194206	-1.2926912	-0.054038346	2.948737	-1.3013024	1.7940668	1.0335972	0.44964212	1.6300102	-0.2110678	-0.09878721	0.36822325	-0.48005196	-0.041167144	-0.12984157	-0.7411445	-0.07567582
1	1.9316494	-0.9493727	-0.7218925	0.7369078	-1.6829423	0.84911597	-1.4412286	0.40046912	1.3107903	-1.8849107	0.2494849	-0.6138019	0.78828347	-0.9553301	0.0012114942	1.6156678	-0.43001026	-2.3528774	-0.46102345	-0.4101975	-0.08533007	-0.45170847	-2.3382878	1.1655511	0.48953342	0.9238272	2.0943165	0.8050236	-0.22427675	-1.2673166	1.0855356	0.53281283	1.4224658	1.6713178	0.24256352	-0.78117317	-1.5728074	1.4155043	0.7109912	-1.4782571	-0.06664011	-0.09729442	0.21501204	-0.7760425	-0.99718046	-2.5514317	0.60269487	1.0532787	-1.4817228	0.14739539	3.5347712	-1.3508621	1.6677712	1.3076524	0.47526717	1.9162652	-0.16476005	-0.34463033	0.71778023	-0.40246037	-0.12904532	-0.33984518	-0.6762351	-0.08540828
2	1.7815278	-0.8482353	-0.557853	0.5807482	-1.476408	0.7048858	-1.219331	0.5836147	1.1792016	-1.8596003	-0.061540946	-0.5286312	0.654997	-0.73500574	-0.018747434	1.5358375	-0.3901104	-2.1267793	-0.41689682	-0.5533004	0.035696983	-0.40018988	-2.2296846	1.0985311	0.40807536	0.94912326	2.2356002	0.7000908	-0.21230394	-1.2640953	1.0157974	0.33756506	1.4799161	1.5844785	0.26958835	-0.9059131	-1.5071837	1.3781455	0.5757449	-1.485398	-0.2911628	-0.39050895	-0.009841755	-0.8178497	-0.9319668	-2.5353506	0.43071866	1.1228905	-1.3648981	0.048858106	3.169478	-1.3079998	1.7097996	1.1565213	0.46336251	1.7354438	-0.19453943	-0.19206911	0.51566726	-0.4445326	-0.076763675	-0.22699285	-0.70460355	-0.07983043
3	1.731082	-0.8349024	-0.5704025	0.59029573	-1.4113891	0.67024165	-1.1995704	0.6285924	1.129732	-1.8196342	-0.11092462	-0.4834435	0.62137204	-0.70807076	-0.06699168	1.4838408	-0.3960513	-2.090472	-0.4327563	-0.56504625	0.078951925	-0.37728646	-2.166945	1.0658635	0.3946352	0.9423741	2.235142	0.68322366	-0.2184522	-1.2461858	1.0016998	0.3049088	1.4398707	1.5168401	0.28737956	-0.887301	-1.4839829	1.3422799	0.5774711	-1.4509026	-0.31662014	-0.39480323	0.006377168	-0.79436433	-0.8996625	-2.4620306	0.39259082	1.1662768	-1.2967283	0.037282094	3.0538983	-1.3285719	1.7164178	1.1065298	0.4666928	1.6870426	-0.17085046	-0.1654627	0.46127057	-0.43217713	-0.09007343	-0.17878899	-0.7245442	-0.06985136
4	1.7317665	-0.8347784	-0.56944764	0.5893334	-1.41239	0.6705384	-1.1992116	0.62856174	1.1304516	-1.8207799	-0.11125578	-0.48429173	0.62151766	-0.7077451	-0.065749876	1.4849895	-0.3957346	-2.0905488	-0.43218684	-0.5654469	0.07846611	-0.3776349	-2.1683128	1.0665917	0.3948306	0.9426726	2.2360492	0.6832175	-0.21826828	-1.2466673	1.0019459	0.3048035	1.4413466	1.5183358	0.28700355	-0.888386	-1.48431	1.3431646	0.57692766	-1.4520775	-0.31713626	-0.39609557	0.004966885	-0.7951637	-0.9001641	-2.4639719	0.39275298	1.1656835	-1.298048	0.036973357	3.0555878	-1.3280052	1.7168335	1.1071142	0.4664796	1.6876645	-0.17158443	-0.16550702	0.46170878	-0.43275303	-0.08949944	-0.17945285	-0.7242964	-0.070122875
5	2.001563	-0.9875627	-0.77512383	0.7898671	-1.7963387	0.9278081	-1.5342607	0.2713575	1.3865968	-1.8864976	0.4170583	-0.6659503	0.85653496	-1.0563833	0.040449835	1.663202	-0.4433655	-2.4422483	-0.46400374	-0.32244492	-0.16254364	-0.48193663	-2.392311	1.2007831	0.52623594	0.9036336	1.9953536	0.8466167	-0.22790973	-1.2594689	1.1068932	0.6441466	1.4007066	1.7258382	0.21868677	-0.7216814	-1.5908061	1.4342804	0.7547128	-1.4704927	0.059313677	0.04556949	0.30421793	-0.7641268	-1.0341638	-2.5640104	0.70299685	0.979735	-1.5535536	0.19923864	3.714459	-1.3333158	1.6162786	1.3887773	0.4782194	1.9968681	-0.15887961	-0.4278762	0.8331676	-0.3853041	-0.14230548	-0.41794848	-0.6398434	-0.08871471
6	1.9215541	-0.92399967	-0.6566923	0.67338914	-1.6634952	0.8251901	-1.3792828	0.43634626	1.3032191	-1.9130148	0.17625737	-0.6224733	0.76840997	-0.8980338	0.034317873	1.6302459	-0.4101091	-2.3054214	-0.43254545	-0.4564003	-0.07738839	-0.45112368	-2.3512783	1.1698287	0.47337195	0.9394678	2.151105	0.78420925	-0.2158618	-1.2829094	1.075357	0.48574054	1.4763651	1.697192	0.23866181	-0.84420884	-1.568058	1.4345499	0.66281056	-1.5109521	-0.12670052	-0.19966434	0.12135892	-0.80897313	-1.0006417	-2.6080072	0.5694332	1.0471578	-1.4961668	0.11995445	3.5056257	-1.323362	1.6817257	1.2962149	0.4684152	1.8936347	-0.19308224	-0.31192008	0.69101524	-0.42769668	-0.100107	-0.33640003	-0.6735264	-0.09220106
7	1.6439431	-0.75040036	-0.44991064	0.46537286	-1.3431054	0.59142333	-1.0628897	0.7549249	1.0590093	-1.8365412	-0.33481276	-0.45402482	0.51284254	-0.54608095	-0.02767811	1.4697502	-0.3647051	-1.955464	-0.39539203	-0.65991443	0.16347699	-0.35890934	-2.1298218	1.0614085	0.3773294	0.9521377	2.3309884	0.60387486	-0.21704632	-1.2572745	0.9848077	0.1853752	1.5093039	1.4910039	0.29447907	-0.97897786	-1.4270815	1.3490229	0.48492014	-1.4851881	-0.49236947	-0.61965054	-0.16542298	-0.836519	-0.8597981	-2.5059524	0.28133398	1.2091777	-1.2529805	-0.06674549	2.8733783	-1.3029119	1.7893903	1.0011551	0.4498337	1.5965152	-0.20154843	-0.084964946	0.33638427	-0.48013943	-0.04288273	-0.10355781	-0.74614704	-0.06814576
8	1.1665535	-0.4384675	-0.30080035	0.33609414	-0.7104108	0.13555503	-0.7034368	1.4994543	0.45447654	-1.682867	-1.3845897	-0.1781154	-0.041638836	0.1431778	-0.25351986	1.1006031	-0.35919678	-1.4238297	-0.40744245	-1.1006804	0.80054677	-0.26373607	-1.6652007	0.9356542	0.25644186	0.9578217	2.7082262	0.21961096	-0.34317893	-1.0833511	0.86920834	-0.48817712	1.4376633	0.8800777	0.6141459	-0.9591061	-1.12426	1.1900373	0.26577544	-1.4172124	-1.2498199	-1.3392286	-0.36994	-0.6473005	-0.5903076	-2.2657661	-0.29985034	1.7161531	-0.7343483	-0.5127052	1.6171696	-1.5295663	2.1563404	0.26201004	0.484217	1.1720246	-0.023870138	0.22516307	-0.51007754	-0.60393506	-0.13120112	0.502548	-1.0729209	0.12761387
9	1.972137	-0.96869075	-0.74267185	0.7566367	-1.743457	0.8868472	-1.4844838	0.3505729	1.3508873	-1.9016615	0.32024723	-0.645287	0.820799	-1.0004832	0.026141204	1.6473134	-0.4338383	-2.3999295	-0.45976904	-0.37906995	-0.12161906	-0.46864972	-2.3769612	1.1889006	0.5089573	0.9203478	2.0673144	0.82611436	-0.22566766	-1.2717845	1.1010276	0.5792159	1.4275428	1.7093796	0.2308305	-0.7651615	-1.5878536	1.4344051	0.73005646	-1.4881251	-0.018395275	-0.04583247	0.24569485	-0.77711743	-1.0192757	-2.5784988	0.6462008	1.0225387	-1.526387	0.16649415	3.63604	-1.3466862	1.6553022	1.3505977	0.47581953	1.9626738	-0.16707909	-0.38212916	0.7732451	-0.40165278	-0.13221493	-0.3768214	-0.662679	-0.08913886
